from.x,from.y,to.x,to.y,speed,time,is.weekday
-80.008085935068,40.4403911695669,-80.00675151730829,40.4408418211718,22.9704651162791,20,1
-79.9886983152917,40.4307478126265,-79.98981893040221,40.434480575181205,52.73632508833921,8,0
-80.0305372118504,40.4227552574639,-80.0350106772891,40.420022917701104,47.8634843205575,8,0
-80.0308857670384,40.4248955995166,-80.0296597864083,40.422525108331,48.955298245614,8,0
-79.9986763560681,40.458582530518896,-79.9984155976068,40.4588420025036,58.7666909090909,8,0
-80.0078912959664,40.4484326874606,-80.0045265038133,40.449136820950706,47.615145631068,8,0
-80.0313990066487,40.4621392443405,-80.02953318091059,40.4566353374556,50.6331075697211,8,0
-79.9946287411732,40.4507727787591,-79.99132521321009,40.4477761815735,42.658888888888896,8,0
-80.0068155470256,40.4486238853136,-80.00402863948321,40.4491018032409,29.349024390243898,8,0
-80.00098066673009,40.449674024223796,-79.9977090760507,40.4507438912946,56.0365476190476,8,0
-79.9944787458684,40.436138682073896,-79.9937329087073,40.4388939853645,37.391341991342,8,0
-80.02979189869359,40.445154059375795,-80.0246823277918,40.442773735142296,26.117209302325602,8,0
-79.994033231545,40.3797725121875,-79.9928810581136,40.3786370809244,29.2067156862745,8,0
-79.99367069207041,40.3839552184347,-79.9950761982209,40.3846962459415,30.675098039215698,8,0
-79.9974483108745,40.3953454957625,-79.9972991530441,40.3944819507148,30.268611111111102,8,0
-79.9981940565017,40.3962777164987,-79.9979881575911,40.3960320577118,34.9545895522388,8,0
-79.97983393989199,40.4647756106821,-79.97942123021,40.4645937635711,44.37081850533811,8,0
-79.91624586197258,40.4869707978988,-79.91802507949001,40.4873608478726,28.622138364779897,8,0
-79.9592027818445,40.431135859948,-79.9578169472402,40.4300216919363,18.4593121693122,8,0
-79.8862857600105,40.490874165111606,-79.8846026765158,40.4907768381229,59.7594736842105,8,0
-80.0763633877873,40.441805127697,-80.0805267944109,40.4405461276996,20.7159701492537,8,0
-79.9124236185605,40.4540374680032,-79.9112547560137,40.4532318097762,24.1830508474576,8,0
-79.932898353441,40.3928428089954,-79.9324234258616,40.3929127097395,39.1546927374302,8,0
-79.9124236185605,40.4540374680032,-79.9112547560137,40.4532318097762,21.604,8,0
-79.90819172553991,40.4514869349057,-79.90633362374001,40.4508599618404,17.574347826087,8,0
-80.0402300453513,40.47526020828921,-80.0430767604775,40.4788616713903,37.7582926829268,8,0
-79.9938644319296,40.443825548967396,-79.9793887794441,40.4516364037542,22.6701226993865,8,0
-79.9540109979473,40.4633777635809,-79.9528271869621,40.4636423840418,19.505117647058803,8,0
-80.0051495034853,40.4415661762868,-80.0041140549738,40.4422129563758,9.93715384615385,8,0
-79.9124236185605,40.4540374680032,-79.9112547560137,40.4532318097762,26.738131313131298,8,0
-79.9968026100721,40.4393935602654,-79.9955980289364,40.438995824972,13.723783783783801,8,0
-79.9387957756585,40.4438816427602,-79.9382423129348,40.44335565605321,25.3946,8,0
-79.9130828733393,40.4380276555525,-79.91147469518691,40.4380127850891,33.5567469879518,8,0
-79.9885734086844,40.4287024904679,-79.98751778841759,40.428726113237204,11.087909090909099,8,0
-79.9951103950099,40.4359318661507,-79.994663583583,40.4358001059384,26.7404347826087,8,0
-79.92714666712759,40.4196076395184,-79.92591556136959,40.4173890459494,24.788421052631602,8,0
-80.031657017862,40.462526387256,-80.0307811486813,40.4621110069381,30.546417910447804,8,0
-80.02026106483271,40.498244316531704,-80.0190122841179,40.4975130362144,33.166086956521696,8,0
-80.0048978138933,40.4503119386,-80.0029523507111,40.4507018675502,21.219868421052603,8,0
-79.99094365595909,40.4388066149727,-79.99032165856521,40.4387760865923,21.9148730964467,8,0
-79.9519108858938,40.446476339098396,-79.95058846849629,40.4467997950008,20.920353535353502,8,0
-79.9207120976228,40.4528937793734,-79.9196924176311,40.45302696217271,22.6429139072848,8,0
-80.0086820224255,40.4419328381355,-80.00627553511741,40.443413376362706,22.454945054945103,8,0
-79.9387957756585,40.4438816427602,-79.9382423129348,40.44335565605321,22.59,8,0
-79.9205127602105,40.4438511543988,-79.9198112496364,40.443969355347704,23.982282608695698,8,0
-79.92083032329471,40.4598057873675,-79.9220714798566,40.459193493299395,13.2664,8,0
-79.9579610956355,40.4651823191294,-79.95667802608259,40.4654002285792,22.1279381443299,8,0
-80.0041140549738,40.4422129563758,-80.00309632476959,40.442489629309705,12.359108910891099,8,0
-79.96152721775391,40.4358364117414,-79.9593160086486,40.435883086442296,24.074756097561004,8,0
-79.9950846969213,40.4340592584893,-79.975451887022,40.435881420419605,56.119151943462896,8,0
-79.9313115194314,40.428907586997205,-79.9265064045837,40.4279535385354,50.602787456446,8,0
-80.0273293518876,40.4301995589353,-80.02428297141151,40.4291029347163,38.0875179856115,8,0
-80.00886053160521,40.443386560661004,-80.00627553511741,40.443413376362706,35.2860317460317,8,0
-80.00337181833441,40.4705065062809,-80.0054039972957,40.4741087238741,56.846057347670296,8,0
-79.99351200939671,40.439324919600296,-79.9915320209725,40.4404391281538,43.075431472081206,8,0
-79.9967945383682,40.45407894070271,-79.994451373618,40.45483488248,54.177892156862704,8,0
-80.0068155470256,40.4486238853136,-80.00402863948321,40.4491018032409,48.057040816326506,8,0
-79.994033231545,40.3797725121875,-79.9928810581136,40.3786370809244,34.310974025974005,8,0
-79.99595250895909,40.3822310530178,-79.9950613491877,40.3823463799154,29.060402684563797,8,0
-79.9974483108745,40.3953454957625,-79.9972991530441,40.3944819507148,32.1400387596899,8,0
-79.9371556186231,40.48842923155,-79.93648996342749,40.488654620330294,32.249756097561004,8,0
-80.0096847882152,40.4139636773791,-80.00693346854791,40.411972855867,17.431470588235303,8,0
-79.9956981025702,40.4342580217106,-79.9944787458684,40.436138682073896,40.4660913705584,8,0
-79.9564077994022,40.4351240791047,-79.9559382017702,40.434967006712206,19.3433333333333,8,0
-79.9064454750625,40.462157988055296,-79.9045066779035,40.4631772233954,27.0201069518717,8,0
-80.003962049183,40.432164496016995,-80.00163568825259,40.4310047498777,23.6156647398844,8,0
-80.02979189869359,40.445154059375795,-80.0246823277918,40.442773735142296,32.047128205128196,8,0
-79.9227225155921,40.4606559341915,-79.92083032329471,40.4598057873675,18.3957894736842,8,0
-79.90819172553991,40.4514869349057,-79.90633362374001,40.4508599618404,22.152142857142895,8,0
-80.0286385077037,40.429981877086796,-80.0313992431517,40.4254968575055,36.8376763485477,8,0
-79.99595250895909,40.3822310530178,-79.99973072358871,40.3807447223128,20.505061728395102,8,0
-80.0402300453513,40.47526020828921,-80.0430767604775,40.4788616713903,36.5616806722689,8,0
-80.00675151730829,40.4408418211718,-80.00573670683309,40.441137683120395,14.0348837209302,8,0
-79.9706857360367,40.4592223983745,-79.9692683472242,40.460187930004395,27.130873362445396,8,0
-80.0021496442316,40.4427416558446,-80.001204476475,40.442985405559995,7.02686746987952,8,0
-79.9713670515473,40.459794711228,-79.9710247909783,40.459502654304295,9.234615384615381,8,0
-79.9227225155921,40.4606559341915,-79.92083032329471,40.4598057873675,15.3678082191781,8,0
-79.895162141258,40.4471325111818,-79.8939641859437,40.4467438997783,25.8087214611872,8,0
-79.9949588752294,40.4421572580961,-79.9938644319296,40.443825548967396,13.4354193548387,8,0
-79.9920515017368,40.4379707143341,-79.99103807196659,40.437930049429,13.783724137931001,8,0
-79.9195314199195,40.425960494095705,-79.91960620368641,40.425777204892704,25.5125675675676,8,0
-79.9786844801315,40.3969661650849,-79.9781091313297,40.39696978446929,29.9039436619718,8,0
-79.99268758898151,40.4531861602506,-79.99139448136151,40.4541873168418,20.2174603174603,8,0
-80.00675151730829,40.4408418211718,-80.00573670683309,40.441137683120395,7.50806201550388,8,0
-79.9327058124292,40.4455023138771,-79.9315453516945,40.4455978473906,21.5842857142857,8,0
-79.97127496965909,40.459856965137895,-79.96994902926309,40.4607719970544,8.775,8,0
-79.95416907118691,40.46224345996121,-79.9528271869621,40.4636423840418,26.306578947368397,8,0
-80.0083407450601,40.4392119873579,-80.00089654792849,40.436427552620394,36.256746031746005,8,0
-80.02637692296021,40.4310828697937,-80.0282000949053,40.43099200918579,27.706594202898604,8,0
-80.0301981535007,40.4274028797985,-80.02933133195592,40.4288350771519,37.244819819819796,8,0
-80.0282041299434,40.4326964587646,-80.0279597942606,40.4323757968184,38.3214814814815,8,0
-79.9313115194314,40.428907586997205,-79.9265064045837,40.4279535385354,23.6723711340206,8,0
-79.9296204602831,40.4281248270879,-79.9287982360223,40.4280124307563,23.123798882681605,8,0
-79.9269333026423,40.426904761801794,-79.927907282891,40.427622886212,23.2411801242236,8,0
-80.008085935068,40.4403911695669,-80.00675151730829,40.4408418211718,37.0556626506024,8,0
-80.008085935068,40.4403911695669,-80.00675151730829,40.4408418211718,24.5183720930233,8,0
-79.9265064045837,40.4279535385354,-79.91155307188941,40.4257660639259,44.9854545454545,14,0
-80.0244036478342,40.4318052129682,-80.01374963150579,40.437476134165,38.9750187265918,14,0
-80.01221664008659,40.438368771243795,-80.0101932577667,40.4394384197127,25.3394525547445,14,0
-79.99079613062459,40.442809028014494,-79.989200325114,40.4435179232021,55.49809523809521,14,0
-79.9978397129922,40.4539265375579,-79.9967945383682,40.45407894070271,60.61125,14,0
-80.0068155470256,40.4486238853136,-80.00402863948321,40.4491018032409,27.8891666666667,14,0
-80.002910222571,40.4493018151819,-79.99714868099392,40.4541025848934,42.9003225806452,14,0
-79.994345449673,40.4508737849517,-79.992594276606,40.4555879483839,35.815916030534396,14,0
-79.9078463338854,40.484269090485,-79.9107570017796,40.4855758818875,33.0484574468085,14,0
-79.9371556186231,40.48842923155,-79.93648996342749,40.488654620330294,31.1385185185185,14,0
-79.9078463338854,40.484269090485,-79.9107570017796,40.4855758818875,31.9310144927536,14,0
-80.0096847882152,40.4139636773791,-80.00693346854791,40.411972855867,29.081851851851898,14,0
-80.00959695222309,40.4141981108114,-79.9992681610306,40.4291466738305,26.045085714285698,14,0
-79.99409916228379,40.4358731539459,-79.9934234338469,40.4356650788675,32.0455140186916,14,0
-80.05384799075429,40.437939595824794,-80.0525150498272,40.4364757234696,25.7826785714286,14,0
-80.0296597864083,40.422525108331,-80.029637549836,40.42238128122221,39.3401408450704,14,0
-79.9064454750625,40.462157988055296,-79.9045066779035,40.4631772233954,37.2697744360902,14,0
-79.908622020827,40.4702810699454,-79.90836293829841,40.4732893989324,37.077857142857106,14,0
-79.9564082166558,40.417468729048096,-79.9555233801388,40.4110243253521,31.166089385474898,14,0
-79.9040674261812,40.458007251718,-79.9014791839787,40.457554433013,37.4242857142857,14,0
-80.0286385077037,40.429981877086796,-80.0313992431517,40.4254968575055,41.337695473251,14,0
-80.0273293518876,40.4301995589353,-80.02428297141151,40.4291029347163,31.228425925925897,14,0
-80.0269655597472,40.4442952243475,-80.0273099026248,40.4438756088457,38.3326315789474,14,0
-79.9938644319296,40.443825548967396,-79.9793887794441,40.4516364037542,22.447696969697,14,0
-79.987504012933,40.4488165147956,-79.98607299465091,40.4497096758782,21.6512941176471,14,0
-79.9227225155921,40.4606559341915,-79.92083032329471,40.4598057873675,20.4187647058824,14,0
-79.9949588752294,40.4421572580961,-79.9938644319296,40.443825548967396,18.030612244898,14,0
-79.99726657833159,40.438689915078704,-79.9960558139842,40.4382276046981,12.533061224489801,14,0
-79.950739870938,40.443908022997896,-79.95022226346859,40.444043501950105,18.736867469879503,14,0
-79.9885734086844,40.4287024904679,-79.98751778841759,40.428726113237204,11.229203539823,14,0
-79.9561527456392,40.4108678910846,-79.9555233801388,40.4110243253521,12.9724,14,0
-80.0178138243588,40.4889587560272,-80.01834752068541,40.4895086196958,24.446636363636397,14,0
-80.0038716728955,40.447059715921704,-80.002760387476,40.4441122731106,11.485760869565198,14,0
-80.0045265038133,40.449136820950706,-80.0025581772866,40.44948694498579,12.566964285714299,14,0
-80.0036758059675,40.4529634141981,-80.0026157622243,40.453148489408,13.4671111111111,14,0
-79.97260595065529,40.43768324451921,-79.97104237138059,40.4371794628171,23.457032258064498,14,0
-79.9519108858938,40.446476339098396,-79.95058846849629,40.4467997950008,20.952326732673303,14,0
-79.99268758898151,40.4531861602506,-79.99139448136151,40.4541873168418,14.6556,14,0
-79.9944194541772,40.4463348640889,-79.9923098235013,40.447634718904794,25.9,14,0
-80.0073741412109,40.439176632758006,-80.0057457110848,40.4385485295316,11.2341843971631,14,0
-79.9387957756585,40.4438816427602,-79.9382423129348,40.44335565605321,22.59,14,0
-79.9205127602105,40.4438511543988,-79.9198112496364,40.443969355347704,24.0670967741935,14,0
-79.9078463338854,40.484269090485,-79.884275265365,40.481445350051295,24.3443564356436,14,0
-79.96721381505341,40.462673567171706,-79.9650672892723,40.463991195561206,16.445494505494498,14,0
-80.0050212863367,40.4395985870424,-80.00363466445759,40.4390783472366,10.8364539007092,14,0
-79.9585031032464,40.4315923489134,-79.9561660988133,40.4288591298682,54.0720146520147,14,0
-79.9265064045837,40.4279535385354,-79.91155307188941,40.4257660639259,39.9278909090909,14,0
-79.897445970603,40.425995101449296,-79.8965606534151,40.4260391502265,53.9811827956989,14,0
-80.01221664008659,40.438368771243795,-80.0101932577667,40.4394384197127,38.608851851851895,14,0
-80.009642218588,40.445800278728704,-80.0068155470256,40.4486238853136,41.5817786561265,14,0
-80.0068155470256,40.4486238853136,-80.00402863948321,40.4491018032409,47.2259663865546,14,0
-80.00402863948321,40.4491018032409,-79.99774393878,40.4500642937025,49.525789473684206,14,0
-79.9986763560681,40.458582530518896,-79.9984155976068,40.4588420025036,56.437758620689706,14,0
-79.99252360696771,40.441227007875,-79.9896241758045,40.4449731821684,49.0476279069767,14,0
-79.994345449673,40.4508737849517,-79.992594276606,40.4555879483839,53.408616071428604,14,0
-79.9967945383682,40.45407894070271,-79.994451373618,40.45483488248,53.7045893719807,14,0
-80.02979189869359,40.445154059375795,-80.0246823277918,40.442773735142296,21.4372448979592,14,0
-79.994033231545,40.3797725121875,-79.9928810581136,40.3786370809244,32.59588,14,0
-80.0096847882152,40.4139636773791,-80.00693346854791,40.411972855867,36.8461278195489,14,0
-80.0113863018024,40.4150351259468,-80.00997509977329,40.4141620792672,23.657980295566503,14,0
-80.0241686810616,40.4288845379861,-80.0241010031242,40.4300070431932,40.1358744394619,14,0
-79.9447232745249,40.41131250145379,-79.9440772046756,40.4099891732268,25.5117910447761,14,0
-79.9592027818445,40.431135859948,-79.9578169472402,40.4300216919363,21.1190751445087,14,0
-80.0763633877873,40.441805127697,-80.0805267944109,40.4405461276996,22.701895424836604,14,0
-79.97316485888929,40.435818517497395,-79.9652637939903,40.4340356295261,36.23674074074071,14,0
-80.0390568549862,40.4045897794299,-80.04081546722071,40.4033271978306,27.1716666666667,14,0
-79.9082751832002,40.4742161006875,-79.9078463338854,40.484269090485,32.4557918552036,14,0
-79.964528550566,40.4254184567748,-79.9635668684572,40.4262604416841,32.8559459459459,14,0
-79.9885734086844,40.4287024904679,-79.98751778841759,40.428726113237204,16.5149431818182,14,0
-79.93963986013391,40.45662683927279,-79.9385359043376,40.4569330561053,21.9337062937063,14,0
-80.0041812112315,40.3781696461072,-80.0037535671907,40.3778788131584,28.6310857142857,14,0
-79.9938644319296,40.443825548967396,-79.9793887794441,40.4516364037542,15.3552317880795,14,0
-79.9124236185605,40.4540374680032,-79.9112547560137,40.4532318097762,22.0602222222222,14,0
-79.99836282672929,40.4370636187516,-79.9951103950099,40.4359318661507,14.643125,14,0
-79.9949588752294,40.4421572580961,-79.9938644319296,40.443825548967396,13.351210191082801,14,0
-79.92714666712759,40.4196076395184,-79.92591556136959,40.4173890459494,21.6070434782609,14,0
-79.9195314199195,40.425960494095705,-79.91960620368641,40.425777204892704,25.3847368421053,14,0
-80.0178138243588,40.4889587560272,-80.01834752068541,40.4895086196958,26.598840579710103,14,0
-79.99094365595909,40.4388066149727,-79.99032165856521,40.4387760865923,8.04736842105263,14,0
-79.986890305975,40.448220955993705,-79.9853935919249,40.4491515919171,10.5516666666667,14,0
-79.9944194541772,40.4463348640889,-79.9923098235013,40.447634718904794,25.5941891891892,14,0
-80.0086820224255,40.4419328381355,-80.00627553511741,40.443413376362706,19.8532876712329,14,0
-80.0073741412109,40.439176632758006,-80.0057457110848,40.4385485295316,19.2818421052632,14,0
-80.00675151730829,40.4408418211718,-80.00573670683309,40.441137683120395,7.6297794117647095,14,0
-79.9377041981304,40.4882355937109,-79.9371556186231,40.48842923155,31.8002564102564,14,0
-80.0068155470256,40.4486238853136,-80.00402863948321,40.4491018032409,48.0412021857924,14,0
-80.02637692296021,40.4310828697937,-80.0282000949053,40.43099200918579,27.7119424460432,14,0
-80.0083407450601,40.4392119873579,-80.00089654792849,40.436427552620394,43.076,14,0
-79.8954867327822,40.4260918458055,-79.89125839996879,40.4272022288893,41.9144736842105,14,0
-79.8954867327822,40.4260918458055,-79.89125839996879,40.4272022288893,45.8402919708029,14,0
-79.9345395499204,40.4280926881383,-79.93240164814169,40.4288983220687,23.3035632183908,14,0
-79.9296204602831,40.4281248270879,-79.92998827402701,40.428210691114295,16.283333333333303,14,0
-79.9279089232774,40.427621627413295,-79.9271052926905,40.427972201603104,20.5420512820513,14,0
-79.9269333026423,40.426904761801794,-79.927907282891,40.427622886212,23.2023456790123,14,0
-80.008085935068,40.4403911695669,-80.00675151730829,40.4408418211718,21.2152272727273,14,0
-79.9950846969213,40.4340592584893,-79.975451887022,40.435881420419605,53.5534686346863,20,0
-80.0308857670384,40.4248955995166,-80.0296597864083,40.422525108331,48.966701754385994,20,0
-80.0089667632282,40.4420244081969,-80.0083407450601,40.4392119873579,39.292447257384,20,0
-80.0313990066487,40.4621392443405,-80.02953318091059,40.4566353374556,50.6179841897233,20,0
-79.994345449673,40.4508737849517,-79.992594276606,40.4555879483839,50.0846511627907,20,0
-80.0068155470256,40.4486238853136,-80.00402863948321,40.4491018032409,27.3638,20,0
-80.0072608299231,40.4712739676124,-80.00286812723229,40.4732005010262,65.448418079096,20,0
-80.0101871745366,40.491964374971204,-79.9991860138232,40.4592068976146,65.4318320610687,20,0
-80.0265358940255,40.4306586606179,-80.0255747887141,40.430474979385096,44.0072033898305,20,0
-79.99367069207041,40.3839552184347,-79.9950761982209,40.3846962459415,30.602984496124,20,0
-79.9447232745249,40.41131250145379,-79.9440772046756,40.4099891732268,32.0328358208955,20,0
-79.9947814578496,40.4356781864908,-79.99275497420992,40.434917026053796,23.406923076923103,20,0
-80.0298159393815,40.418262579036,-80.0299444733957,40.415899406963895,36.34060109289621,20,0
-79.9124236185605,40.4540374680032,-79.9112547560137,40.4532318097762,24.1635,20,0
-79.9592027818445,40.431135859948,-79.9578169472402,40.4300216919363,34.6798675496689,20,0
-79.932898353441,40.3928428089954,-79.9324234258616,40.3929127097395,39.2301657458564,20,0
-79.9885734086844,40.4287024904679,-79.98751778841759,40.428726113237204,24.1225714285714,20,0
-79.9040674261812,40.458007251718,-79.9014791839787,40.457554433013,37.316111111111105,20,0
-80.0286385077037,40.429981877086796,-80.0313992431517,40.4254968575055,41.352745901639295,20,0
-80.03557430268191,40.4677509976448,-80.0377090779032,40.4717698844338,41.6472727272727,20,0
-80.0402300453513,40.47526020828921,-80.0430767604775,40.4788616713903,37.723130081300795,20,0
-80.0099467728547,40.4133356123781,-80.00725972447951,40.4123165109466,21.9432075471698,20,0
-79.9938644319296,40.443825548967396,-79.9793887794441,40.4516364037542,22.383473053892196,20,0
-79.9706857360367,40.4592223983745,-79.9692683472242,40.460187930004395,26.338689655172402,20,0
-79.9968026100721,40.4393935602654,-79.9955980289364,40.438995824972,13.552052631578901,20,0
-79.99726657833159,40.438689915078704,-79.9960558139842,40.4382276046981,12.630686274509802,20,0
-79.9130828733393,40.4380276555525,-79.91147469518691,40.4380127850891,33.7504444444444,20,0
-80.00701180659131,40.440296741002996,-80.0050212863367,40.4395985870424,14.3569421487603,20,0
-79.9561527456392,40.4108678910846,-79.9555233801388,40.4110243253521,12.962307692307698,20,0
-80.0048978138933,40.4503119386,-80.0029523507111,40.4507018675502,21.08,20,0
-79.99268758898151,40.4531861602506,-79.99139448136151,40.4541873168418,14.6597368421053,20,0
-79.9207120976228,40.4528937793734,-79.9196924176311,40.45302696217271,17.8130487804878,20,0
-79.9078463338854,40.484269090485,-79.884275265365,40.481445350051295,24.4193269230769,20,0
-79.9377041981304,40.4882355937109,-79.9371556186231,40.48842923155,21.1016,20,0
-79.97942123021,40.4645937635711,-79.9746014247983,40.462465053839395,9.55538461538462,20,0
-79.9573391450432,40.4586336883718,-79.9568349743246,40.458480370878895,30.656831683168303,20,0
-79.95416907118691,40.46224345996121,-79.9528271869621,40.4636423840418,21.964923076923103,20,0
-80.0083407450601,40.4392119873579,-80.00089654792849,40.436427552620394,21.1672847682119,20,0
-80.0009760641647,40.4363019000935,-79.9950846969213,40.4340592584893,48.3558518518519,20,0
-79.975451887022,40.435881420419605,-79.9669779554227,40.435816601866996,52.0628947368421,20,0
-79.897445970603,40.425995101449296,-79.8965606534151,40.4260391502265,54.102688172043,20,0
-80.0305372118504,40.4227552574639,-80.0350106772891,40.420022917701104,41.3881818181818,20,0
-80.0308857670384,40.4248955995166,-80.0296597864083,40.422525108331,40.939059233449505,20,0
-80.0101932577667,40.4394384197127,-80.0009760641647,40.4363019000935,33.279022556391,20,0
-79.9986763560681,40.458582530518896,-79.9984155976068,40.4588420025036,56.367931034482794,20,0
-80.00337181833441,40.4705065062809,-80.0054039972957,40.4741087238741,56.7790681003584,20,0
-80.0094893220899,40.491585524102796,-80.008887253372,40.486974561786106,58.6377911646586,20,0
-80.0313990066487,40.4621392443405,-80.02953318091059,40.4566353374556,50.84812,20,0
-79.99103592193391,40.4441669287632,-79.99270983011591,40.441409855835296,52.491728395061706,20,0
-80.0101871745366,40.491964374971204,-79.9991860138232,40.4592068976146,60.5428947368421,20,0
-79.9944787458684,40.436138682073896,-79.9937329087073,40.4388939853645,37.5997902097902,20,0
-80.02979189869359,40.445154059375795,-80.0246823277918,40.442773735142296,21.3873737373737,20,0
-80.0113863018024,40.4150351259468,-80.00997509977329,40.4141620792672,23.4806862745098,20,0
-79.994345449673,40.4508737849517,-79.992594276606,40.4555879483839,39.7993560606061,20,0
-80.00959695222309,40.4141981108114,-79.9992681610306,40.4291466738305,26.675597826087,20,0
-79.9564077994022,40.4351240791047,-79.9559382017702,40.434967006712206,17.825,20,0
-79.97252842185371,40.4370888827526,-79.9669779554227,40.435816601866996,38.069014084506996,20,0
-79.99409916228379,40.4358731539459,-79.9934234338469,40.4356650788675,41.443176470588206,20,0
-79.9578169472402,40.4300216919363,-79.95378010380071,40.425912709497396,37.696707317073205,20,0
-79.9947814578496,40.4356781864908,-79.99275497420992,40.434917026053796,39.976485148514904,20,0
-79.908622020827,40.4702810699454,-79.90836293829841,40.4732893989324,36.8280625,20,0
-79.97360727989721,40.4283624304508,-79.9730368160275,40.4283201203986,16.8245360824742,20,0
-80.0169876050877,40.4396997937825,-80.01221664008659,40.438368771243795,27.8784656084656,20,0
-80.02979189869359,40.445154059375795,-80.0246823277918,40.442773735142296,31.9141624365482,20,0
-79.99252360696771,40.441227007875,-79.9896241758045,40.4449731821684,42.3099206349206,20,0
-79.9605315513641,40.457928265015894,-79.95615038836391,40.4600688621436,30.5963057324841,20,0
-79.953333955181,40.4539936016825,-79.95261794463109,40.4540134268256,25.162290076335896,20,0
-80.0286385077037,40.429981877086796,-80.0313992431517,40.4254968575055,37.1094650205761,20,0
-79.9938644319296,40.443825548967396,-79.9793887794441,40.4516364037542,15.2748051948052,20,0
-79.9540109979473,40.4633777635809,-79.9528271869621,40.4636423840418,24.763055555555603,20,0
-79.9410601796627,40.4573870349761,-79.93963986013391,40.45662683927279,18.5470454545455,20,0
-79.9989958336719,40.4361359760979,-79.99872232419021,40.4365554131272,9.215855263157891,20,0
-79.99836282672929,40.4370636187516,-79.9951103950099,40.4359318661507,14.494887218045099,20,0
-79.9949588752294,40.4421572580961,-79.9938644319296,40.443825548967396,13.3243125,20,0
-79.9734063093925,40.4338525078765,-79.97252842185371,40.4370888827526,34.5392700729927,20,0
-79.9885734086844,40.4287024904679,-79.98751778841759,40.428726113237204,10.488987341772198,20,0
-79.99836282672929,40.4370636187516,-79.9951103950099,40.4359318661507,13.2805487804878,20,0
-79.9968026100721,40.4393935602654,-79.9955980289364,40.438995824972,9.22662162162162,20,0
-80.0430767604775,40.4788616713903,-80.0483759571475,40.4771248893655,32.9690948275862,20,0
-79.99268758898151,40.4531861602506,-79.99139448136151,40.4541873168418,19.9970833333333,20,0
-80.0086820224255,40.4419328381355,-80.00627553511741,40.443413376362706,20.025,20,0
-79.9982712475594,40.4455680725947,-79.9976321603095,40.4445121472975,14.1756140350877,20,0
-79.9207120976228,40.4528937793734,-79.9196924176311,40.45302696217271,23.0643157894737,20,0
-79.96229021588941,40.4687069929587,-79.96173245448091,40.469144300592205,16.54256,20,0
-79.96229021588941,40.4687069929587,-79.96173245448091,40.469144300592205,19.018990825688103,20,0
-80.0041140549738,40.4422129563758,-80.00309632476959,40.442489629309705,10.042626262626301,20,0
-80.0046754462284,40.4434580775322,-80.0036701762343,40.443723078961895,10.910357142857098,20,0
-80.0273293518876,40.4301995589353,-80.02428297141151,40.4291029347163,34.199006622516606,20,0
-80.0286385077037,40.429981877086796,-80.0313992431517,40.4254968575055,42.670815450643794,20,0
-80.0073741412109,40.439176632758006,-80.0057457110848,40.4385485295316,43.6452287581699,20,0
-79.89538106019229,40.425905749978,-79.8920015498497,40.4278762786416,51.25184210526321,20,0
-79.8954867327822,40.4260918458055,-79.89125839996879,40.4272022288893,38.8643113772455,20,0
-79.8954867327822,40.4260918458055,-79.89125839996879,40.4272022288893,46.0443884892086,20,0
-79.9269333026423,40.426904761801794,-79.927907282891,40.427622886212,23.3903067484663,20,0
-79.9288416746472,40.4282945683593,-79.93098859079709,40.4284244896935,24.585220588235302,20,0
